coach_id,coach_url,short_name,long_name,dob,nationality_name,coach_face_url,nation_flag_url
1854949,/coach/1854949/guillermo-abascal-perez/,G. Abascal Perez,Guillermo Abascal Perez,1989-04-13,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
1854951,/coach/1854951/eduardo-fentanes-orozco/,E. Fentanes Orozco,Eduardo Fentanes Orozco,1977-07-09,Mexico,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/mx.png
2158189,/coach/2158189/philippe-clement/,P. Clement,Philippe Clement,1974-03-22,Belgium,https://cdn.sportmonks.com/images/soccer/players/13/2158189.png,https://cdn.sofifa.net/flags/be.png
2178947,/coach/2178947/christian-preusser/,C. Preußer,Christian Preußer,1984-01-23,Germany,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/de.png
2206526,/coach/2206526/christian-titz/,C. Titz,Christian Titz,1971-04-01,Germany,https://cdn.sportmonks.com/images/soccer/players/30/2206526.png,https://cdn.sofifa.net/flags/de.png
2510291,/coach/2510291/joannes-gerardus-adrianus-lammers/,J. Lammers,Joannes Gerardus Adrianus Lammers,1963-12-11,Netherlands,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/nl.png
2510731,/coach/2510731/artur-skowronek/,A. Skowronek,Artur Skowronek,1982-05-22,Poland,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pl.png
2511092,/coach/2511092/abel-fernando-moreira-ferreira/,A. Moreira Ferreira,Abel Fernando Moreira Ferreira,1978-12-22,Portugal,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pt.png
2511114,/coach/2511114/giorgios-donis/,G. Donis,Giorgios Donis,1969-10-29,Greece,https://cdn.sportmonks.com/images/soccer/players/10/2511114.png,https://cdn.sofifa.net/flags/gr.png
2511270,/coach/2511270/julian-calero-fernandez/,J. Calero Fernández,Julián Calero Fernández,1970-10-26,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
2823348,/coach/2823348/ismail-kartal/,İ. Kartal,İsmail Kartal,1961-06-15,Turkey,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/tr.png
2823359,/coach/2823359/fernando-estevez-martin/,F. Estévez Martín,Fernando Estévez Martín,1979-06-01,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
2823538,/coach/2823538/neil-critchley/,N. Critchley,Neil Critchley,1978-10-18,England,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gb-eng.png
3181403,/coach/3181403/vladimir-fedotov/,V. Fedotov,Vladimir Fedotov,1966-08-12,Russia,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ru.png
3510275,/coach/3510275/cristobal-parralo-aguilera/,C. Parralo Aguilera,Cristóbal Parralo Aguilera,1967-08-21,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
3526169,/coach/3526169/joao-alexandre-oliveira-nunes-henriques/,J. Oliveira Nunes Henriques,João Alexandre Oliveira Nunes Henriques,1972-10-31,Portugal,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pt.png
3526244,/coach/3526244/alberto-miguel-gamero-morillo/,A. Gamero Morillo,Alberto Miguel Gamero Morillo,1964-02-03,Colombia,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/co.png
3568847,/coach/3568847/ilhan-palut/,İ. Palut,İlhan Palut,1976-11-12,Turkey,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/tr.png
3899858,/coach/3899858/oleksandr-petrakov/,O. Petrakov,Oleksandr Petrakov,1957-08-06,Ukraine,https://cdn.sportmonks.com/images/soccer/players/18/3899858.png,https://cdn.sofifa.net/flags/ua.png
4187834,/coach/4187834/marinus-dijkhuizen/,M. Dijkhuizen,Marinus Dijkhuizen,1972-01-04,Netherlands,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/nl.png
4192460,/coach/4192460/jose-ali-canas-navas/,J. Cañas Navas,José Alí Cañas Navas,1960-06-19,Venezuela,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ve.png
4916358,/coach/4916358/jingui-wu/,J. Wu,Jingui Wu,1961-01-10,China PR,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/cn.png
5332210,/coach/5332210/robert-dante-siboldi-badiola/,R. Siboldi Badiola,Robert Dante Siboldi Badiola,1965-09-24,Uruguay,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/uy.png
5666333,/coach/5666333/gustavo-huerta-araya/,G. Huerta Araya,Gustavo Huerta Araya,1957-10-15,Chile,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/cl.png
6608228,/coach/6608228/jose-daniel-carreno-izquierdo/,J. Carreño Izquierdo,José Daniel Carreño Izquierdo,1963-05-01,Uruguay,https://cdn.sportmonks.com/images/soccer/players/4/6608228.png,https://cdn.sofifa.net/flags/uy.png
6642560,/coach/6642560/sokratis-ofridopoulos/,S. Ofridopoulos,Sokratis Ofridopoulos,1973-10-26,Greece,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gr.png
6648081,/coach/6648081/armando-evangelista-macedo-freitas/,A. Macedo Freitas,Armando Evangelista Macedo Freitas,1973-11-03,Portugal,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pt.png
6971228,/coach/6971228/armando-goncalves-teixeira/,Petit,Armando Gonçalves Teixeira,1976-09-25,Portugal,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pt.png
6972209,/coach/6972209/jostein-grindhaug/,J. Grindhaug,Jostein Grindhaug,1973-02-20,Norway,https://cdn.sportmonks.com/images/soccer/players/17/6972209.png,https://cdn.sofifa.net/flags/no.png
6972715,/coach/6972715/cihat-arslan/,C. Arslan,Cihat Arslan,1970-02-09,Turkey,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/tr.png
6983785,/coach/6983785/phil-parkinson/,P. Parkinson,Phil Parkinson,1967-12-01,England,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gb-eng.png
6983788,/coach/6983788/steve-clarke/,S. Clarke,Steve Clarke,1963-08-29,Scotland,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gb-sct.png
7330518,/coach/7330518/francisco-javier-garcia-pimienta/,F. García Pimienta,Francisco Javier García Pimienta,1974-08-03,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
7346264,/coach/7346264/josep-gombau-balague/,J. Gombau Balague,Josep Gombau Balague,1976-06-05,Spain,https://cdn.sportmonks.com/images/soccer/players/24/7346264.png,https://cdn.sofifa.net/flags/es.png
7688644,/coach/7688644/dorinel-ionel-munteanu/,D. Munteanu,Dorinel Ionel Munteanu,1968-06-25,Romania,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ro.png
7690603,/coach/7690603/carlos-luis-ischia/,C. Ischia,Carlos Luis Ischia,1956-10-28,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
7693712,/coach/7693712/recep-ucar/,R. Uçar,Recep Uçar,1975-09-22,Turkey,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/tr.png
7713957,/coach/7713957/glen-de-boeck/,G. De Boeck,Glen De Boeck,1971-08-22,Belgium,https://cdn.sportmonks.com/images/soccer/players/5/7713957.png,https://cdn.sofifa.net/flags/be.png
9938631,/coach/9938631/vitor-manuel-de-oliveira-lopes-pereira/,V. de Oliveira Lopes Pereira,Vítor Manuel de Oliveira Lopes Pereira,1968-07-26,Portugal,https://cdn.sportmonks.com/images/soccer/players/7/9938631.png,https://cdn.sofifa.net/flags/pt.png
9950240,/coach/9950240/jose-alberto-lopez-menendez/,J. López Menéndez,José Alberto López Menéndez,1982-05-21,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
10264954,/coach/10264954/valeriy-karpin/,V. Karpin,Valeriy Karpin,1969-02-02,Russia,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ru.png
10269848,/coach/10269848/aurelio-andreazzoli/,A. Andreazzoli,Aurelio Andreazzoli,1953-11-05,Italy,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/it.png
10293509,/coach/10293509/diego-omar-dabove/,D. Dabove,Diego Omar Dabove,1973-01-18,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
10302689,/coach/10302689/carlos-julio-bustos/,C. Bustos,Carlos Julio Bustos,1966-04-16,Argentina,https://cdn.sportmonks.com/images/soccer/players/1/10302689.png,https://cdn.sofifa.net/flags/ar.png
10626699,/coach/10626699/stefan-billborn/,S. Billborn,Stefan Billborn,1972-11-15,Sweden,https://cdn.sportmonks.com/images/soccer/players/11/10626699.png,https://cdn.sofifa.net/flags/se.png
10966287,/coach/10966287/gerardo-seoane/,G. Seoane,Gerardo Seoane,1978-10-30,Switzerland,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ch.png
11298706,/coach/11298706/heiko-vogel/,H. Vogel,Heiko Vogel,1975-11-21,Germany,https://cdn.sportmonks.com/images/soccer/players/18/11298706.png,https://cdn.sofifa.net/flags/de.png
11311416,/coach/11311416/ivan-jovanovic/,I. Jovanović,Ivan Jovanović,1962-07-08,Serbia,https://cdn.sportmonks.com/images/soccer/players/24/11311416.png,https://cdn.sofifa.net/flags/rs.png
12066298,/coach/12066298/robin-dutt/,R. Dutt,Robin Dutt,1965-01-24,Germany,https://cdn.sportmonks.com/images/soccer/players/26/12066298.png,https://cdn.sofifa.net/flags/de.png
12562146,/coach/12562146/gary-smith/,G. Smith,Gary Smith,1968-12-03,England,https://cdn.sportmonks.com/images//soccer/coaches/2/12562146.png,https://cdn.sofifa.net/flags/gb-eng.png
12789649,/coach/12789649/thomas-sageder/,T. Sageder,Thomas Sageder,1983-09-05,Austria,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/at.png
12830699,/coach/12830699/radoslav-latal/,R. Látal,Radoslav Látal,1970-01-06,Czech Republic,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/cz.png
13185391,/coach/13185391/kamil-kieres/,K. Kieres,Kamil Kieres,1974-07-16,Poland,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pl.png
13225192,/coach/13225192/yang-chen/,Y. Chen,Yang Chen,1977-01-23,China PR,https://cdn.sportmonks.com/images/soccer/players/8/13225192.png,https://cdn.sofifa.net/flags/cn.png
13991808,/coach/13991808/jordi-vinyals-martori/,J. Vinyals Martori,Jordi Vinyals Martori,1963-11-24,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
14011820,/coach/14011820/luciano-foschi/,L. Foschi,Luciano Foschi,1967-07-03,Italy,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/it.png
14328880,/coach/14328880/john-herdman/,J. Herdman,John Herdman,1975-07-19,England,https://cdn.sportmonks.com/images/soccer/players/16/14328880.png,https://cdn.sofifa.net/flags/gb-eng.png
15062004,/coach/15062004/dietmar-didi-kuhbauer/,D. Kühbauer,Dietmar Didi Kühbauer,1971-04-04,Austria,https://cdn.sportmonks.com/images/soccer/players/20/15062004.png,https://cdn.sofifa.net/flags/at.png
15084021,/coach/15084021/didier-tholot/,D. Tholot,Didier Tholot,1964-04-02,France,https://cdn.sportmonks.com/images/soccer/players/21/15084021.png,https://cdn.sofifa.net/flags/fr.png
16111977,/coach/16111977/luis-garcia-plaza/,L. García Plaza,Luis García Plaza,1972-12-01,Spain,https://cdn.sportmonks.com/images/soccer/players/9/16111977.png,https://cdn.sofifa.net/flags/es.png
16112171,/coach/16112171/liviu-ciobotariu/,L. Ciobotariu,Liviu Ciobotariu,1971-03-26,Romania,https://cdn.sportmonks.com/images/soccer/players/11/16112171.png,https://cdn.sofifa.net/flags/ro.png
16488543,/coach/16488543/erwin-sanchez-freking/,E. Sánchez Freking,Erwin Sánchez Freking,1969-10-19,Bolivia,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/bo.png
16827150,/coach/16827150/ivan-javorcic/,I. Javorcic,Ivan Javorcic,1979-01-24,Croatia,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/hr.png
16845924,/coach/16845924/jens-berthel-askou/,J. Askou,Jens Berthel Askou,1982-08-19,Denmark,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/dk.png
17159485,/coach/17159485/steve-corica/,S. Corica,Steve Corica,1973-03-24,Australia,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/au.png
17177187,/coach/17177187/henrik-jensen/,H. Jensen,Henrik Jensen,1959-10-25,Denmark,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/dk.png
17867632,/coach/17867632/paul-hurst/,P. Hurst,Paul Hurst,1974-09-25,England,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gb-eng.png
17876082,/coach/17876082/henrik-pedersen/,H. Pedersen,Henrik Pedersen,1978-01-02,Denmark,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/dk.png
18228014,/coach/18228014/bulent-korkmaz/,B. Korkmaz,Bülent Korkmaz,1968-11-24,Turkey,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/tr.png
18559399,/coach/18559399/damian-dario-munoz-galaz/,D. Munoz Galaz,Damian Dario Munoz Galaz,1984-01-13,Chile,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/cl.png
18567633,/coach/18567633/kjetil-andre-rekdal/,K. Rekdal,Kjetil André Rekdal,1968-11-06,Norway,https://cdn.sportmonks.com/images/soccer/players/17/18567633.png,https://cdn.sofifa.net/flags/no.png
19264859,/coach/19264859/martin-alejandro-cardetti/,M. Cardetti,Martín Alejandro Cardetti,1975-10-22,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
19282253,/coach/19282253/frank-wormuth/,F. Wormuth,Frank Wormuth,1960-09-13,Germany,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/de.png
19289999,/coach/19289999/michele-santoni/,M. Santoni,Michele Santoni,1980-01-01,Netherlands,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/nl.png
19616058,/coach/19616058/patrick-rahmen/,P. Rahmen,Patrick Rahmen,1969-04-03,Switzerland,https://cdn.sportmonks.com/images/soccer/players/26/19616058.png,https://cdn.sofifa.net/flags/ch.png
19960383,/coach/19960383/ralf-rangnick/,R. Rangnick,Ralf Rangnick,1958-06-29,Germany,https://cdn.sportmonks.com/images/soccer/players/31/19960383.png,https://cdn.sofifa.net/flags/de.png
19960388,/coach/19960388/andoni-iraola-sagarna/,A. Iraola,Andoni Iraola Sagarna,1982-06-22,Spain,https://cdn.sportmonks.com/images//soccer/coaches/4/19960388.png,https://cdn.sofifa.net/flags/es.png
19980296,/coach/19980296/alain-geiger/,A. Geiger,Alain Geiger,1960-11-05,Switzerland,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ch.png
19996749,/coach/19996749/michal-bilek/,M. Bílek,Michal Bílek,1965-04-13,Czech Republic,https://cdn.sportmonks.com/images/soccer/players/13/19996749.png,https://cdn.sofifa.net/flags/cz.png
20326070,/coach/20326070/robin-fraser/,R. Fraser,Robin Fraser,1966-12-17,United States,https://cdn.sportmonks.com/images//soccer/coaches/22/20326070.png,https://cdn.sofifa.net/flags/us.png
20694532,/coach/20694532/paulo-sergio-bento-brito/,P. Bento Brito,Paulo Sérgio Bento Brito,1968-02-19,Portugal,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pt.png
21404414,/coach/21404414/mario-daniel-saralegui-iriarte/,M. Saralegui Iriarte,Mario Daniel Saralegui Iriarte,1959-04-24,Uruguay,https://cdn.sportmonks.com/images/soccer/players/30/21404414.png,https://cdn.sofifa.net/flags/uy.png
21412795,/coach/21412795/bruno-miguel-silva-do-nascimento/,B. Nascimento,Bruno Miguel Silva do Nascimento,1976-05-12,Portugal,https://cdn.sportmonks.com/images//soccer/coaches/27/21412795.png,https://cdn.sofifa.net/flags/pt.png
22136573,/coach/22136573/russell-milton/,R. Milton,Russell Milton,1969-01-12,England,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gb-eng.png
22158402,/coach/22158402/joseph-oosting/,J. Oosting,Joseph Oosting,1973-01-29,Netherlands,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/nl.png
22504273,/coach/22504273/carles-cuadrat/,C. Cuadrat,Carles Cuadrat,1968-10-28,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
22536116,/coach/22536116/byung-geun-lee/,B. Lee,Byung-Geun Lee,1973-04-28,Korea Republic,https://cdn.sportmonks.com/images/soccer/players/20/22536116.png,https://cdn.sofifa.net/flags/kr.png
23386218,/coach/23386218/alvaro-adriano-teixeira-pacheco/,Á. Pacheco,Álvaro Adriano Teixeira Pacheco,1971-06-25,Portugal,https://cdn.sportmonks.com/images/soccer/players/10/23386218.png,https://cdn.sofifa.net/flags/pt.png
23738838,/coach/23738838/marcin-prasol/,M. Prasoł,Marcin Prasoł,1980-10-12,Poland,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pl.png
24065134,/coach/24065134/erik-hamren/,E. Hamrén,Erik Hamrén,1957-06-27,Sweden,https://cdn.sportmonks.com/images/soccer/players/14/24065134.png,https://cdn.sofifa.net/flags/se.png
24073443,/coach/24073443/gerhard-kleppinger/,G. Kleppinger,Gerhard Kleppinger,1958-03-01,Germany,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/de.png
24427744,/coach/24427744/thomas-frank/,T. Frank,Thomas Frank,1973-10-09,Denmark,https://cdn.sportmonks.com/images/soccer/players/0/24427744.png,https://cdn.sofifa.net/flags/dk.png
25187743,/coach/25187743/liam-manning/,L. Manning,Liam Manning,1985-08-20,England,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gb-eng.png
25217592,/coach/25217592/fernando-maximiliano-diaz-seguel/,F. Díaz Seguel,Fernando Maximiliano Díaz Seguel,1961-12-27,Chile,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/cl.png
25567014,/coach/25567014/cristiano-bergodi/,C. Bergodi,Cristiano Bergodi,1964-10-14,Italy,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/it.png
25583713,/coach/25583713/hakan-keles/,H. Keleş,Hakan Keleş,1972-01-08,Turkey,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/tr.png
26669978,/coach/26669978/roberto-patzold/,R. Pätzold,Roberto Pätzold,1980-07-17,Germany,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/de.png
27440829,/coach/27440829/jacob-friis/,J. Friis,Jacob Friis,1976-12-11,Denmark,https://cdn.sportmonks.com/images/soccer/players/29/27440829.png,https://cdn.sofifa.net/flags/dk.png
27814431,/coach/27814431/rado-vidosic/,R. Vidošić,Rado Vidošić,1961-09-24,Australia,https://cdn.sportmonks.com/images/soccer/players/31/27814431.png,https://cdn.sofifa.net/flags/au.png
29303607,/coach/29303607/renato-manuel-alves-paiva/,R. Alves Paiva,Renato Manuel Alves Paiva,1970-03-22,Portugal,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pt.png
29720314,/coach/29720314/jose-riveiro/,J. Riveiro,Jose Riveiro,1975-09-15,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
30482247,/coach/30482247/ugur-balcioglu/,U. Balcıoğlu,Uğur Balcıoğlu,1972-02-01,Turkey,https://cdn.sportmonks.com/images/soccer/players/7/30482247.png,https://cdn.sofifa.net/flags/tr.png
30850931,/coach/30850931/declan-devine/,D. Devine,Declan Devine,1973-09-15,Northern Ireland,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gb-nir.png
31238816,/coach/31238816/luchi-gonzalez/,L. Gonzalez,Luchi Gonzalez,1980-07-14,United States,https://cdn.sportmonks.com/images/soccer/players/0/31238816.png,https://cdn.sofifa.net/flags/us.png
31616447,/coach/31616447/manuel-alfredo-moquera-bastida/,M. Moquera Bastida,Manuel Alfredo Moquera Bastida,1968-08-10,Spain,https://cdn.sportmonks.com/images/soccer/players/31/31616447.png,https://cdn.sofifa.net/flags/es.png
32012784,/coach/32012784/onder-karaveli/,Ö. Karaveli,Önder Karaveli,1974-03-16,Turkey,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/tr.png
32031640,/coach/32031640/ole-tobiasen/,O. Tobiasen,Ole Tobiasen,1975-07-08,Denmark,https://cdn.sportmonks.com/images/soccer/players/24/32031640.png,https://cdn.sofifa.net/flags/dk.png
32405384,/coach/32405384/alen-stajcic/,A. Stajcic,Alen Stajcic,1973-11-02,Australia,https://cdn.sportmonks.com/images/soccer/players/8/32405384.png,https://cdn.sofifa.net/flags/au.png
32405547,/coach/32405547/diego-martinez-ruiz/,D. Martínez Ruiz,Diego Martínez Ruiz,1984-02-04,Spain,https://cdn.sportmonks.com/images/soccer/players/11/32405547.png,https://cdn.sofifa.net/flags/es.png
33203634,/coach/33203634/matthias-kohler/,M. Kohler,Matthias Kohler,1991-06-09,Germany,https://cdn.sportmonks.com/images/soccer/players/18/33203634.png,https://cdn.sofifa.net/flags/de.png
33968968,/coach/33968968/johnny-jansen/,J. Jansen,Johnny Jansen,1975-03-02,Netherlands,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/nl.png
33980182,/coach/33980182/sergey-zhukov/,S. Zhukov,Sergey Zhukov,1967-05-08,Russia,https://cdn.sportmonks.com/images/soccer/players/22/33980182.png,https://cdn.sofifa.net/flags/ru.png
34367117,/coach/34367117/eduardo-de-souza-barroca/,E. de Souza Barroca,Eduardo de Souza Barroca,1982-04-22,Brazil,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/br.png
34455285,/coach/34455285/michal-hornak/,M. Horňák,Michal Horňák,1970-04-28,Czech Republic,https://cdn.sportmonks.com/images/soccer/players/21/34455285.png,https://cdn.sofifa.net/flags/cz.png
34455769,/coach/34455769/matt-gray/,M. Gray,Matt Gray,1981-11-02,England,https://cdn.sportmonks.com/images/soccer/players/25/34455769.png,https://cdn.sofifa.net/flags/gb-eng.png
34492065,/coach/34492065/ruben-dario-insua/,R. Insúa,Rubén Darío Insúa,1961-04-17,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
34874032,/coach/34874032/jose-jeunechamps/,J. Jeunechamps,José Jeunechamps,1967-05-02,Belgium,https://cdn.sportmonks.com/images/soccer/players/16/34874032.png,https://cdn.sofifa.net/flags/be.png
35279764,/coach/35279764/dominik-thalhammer/,D. Thalhammer,Dominik Thalhammer,1970-10-02,Austria,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/at.png
35305804,/coach/35305804/flemming-pedersen/,F. Pedersen,Flemming Pedersen,1947-09-02,Denmark,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/dk.png
36084458,/coach/36084458/alejandro-restrepo-mazo/,A. Restrepo Mazo,Alejandro Restrepo Mazo,1982-01-30,Colombia,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/co.png
36884109,/coach/36884109/svetozar-sapuric/,S. Šapurić,Svetozar Šapurić,1960-04-28,Serbia,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/rs.png
37250724,/coach/37250724/steve-cooper/,S. Cooper,Steve Cooper,1979-12-10,Wales,https://cdn.sportmonks.com/images//soccer/coaches/4/37250724.png,https://cdn.sofifa.net/flags/gb-wls.png
37257614,/coach/37257614/wim-jonk/,W. Jonk,Wim Jonk,1966-10-12,Netherlands,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/nl.png
37257773,/coach/37257773/joao-pedro-borges-de-sousa/,J. Borges de Sousa,João Pedro Borges de Sousa,1971-08-04,Portugal,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pt.png
37296110,/coach/37296110/nebojsa-vucicevic/,N. Vučićević,Nebojša Vučićević,1962-06-29,Serbia,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/rs.png
37324872,/coach/37324872/jose-arastey-eres/,J. Arastey Eres,José Arastey Eres,1966-06-30,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
37326181,/coach/37326181/rodolfo-de-paoli/,R. De Paoli,Rodolfo De Paoli,1978-10-26,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
37331744,/coach/37331744/gerald-baticle/,G. Baticle,Gérald Baticle,1969-09-10,France,https://cdn.sportmonks.com/images//soccer/coaches/0/37331744.png,https://cdn.sofifa.net/flags/fr.png
37336557,/coach/37336557/neil-wood/,N. Wood,Neil Wood,1983-01-04,England,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gb-eng.png
37336957,/coach/37336957/frank-kramer/,F. Kramer,Frank Kramer,1972-05-03,Germany,https://cdn.sportmonks.com/images//soccer/coaches/29/37336957.png,https://cdn.sofifa.net/flags/de.png
37351217,/coach/37351217/luca-gotti/,L. Gotti,Luca Gotti,1967-09-13,Italy,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/it.png
37352367,/coach/37352367/hans-dieter-flick/,H. Flick,Hans-Dieter Flick,1965-02-24,Germany,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/de.png
37354677,/coach/37354677/luis-de-la-fuente-castillo/,L. De la Fuente Castillo,Luis De la Fuente Castillo,1961-06-21,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
37410430,/coach/37410430/juan-pedro-benali/,J. Benali,Juan Pedro Benali,1969-03-25,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
37430718,/coach/37430718/jon-brady/,J. Brady,Jon Brady,1975-01-14,Australia,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/au.png
